Q_init,r_min,r_max,mass_ratio,L_norm,E_spec,v_spread,outcome
1.4493895966445718,4.0679501321387495,10.870132331514194,0.3532962088367997,0.41382355448652697,-0.11506970784333287,0.23449133789045654,0
1.3466600084319882,4.103348477632461,6.772068988956693,0.46218676012683607,0.5458138491815911,-0.10615262743123403,0.020035188659095805,0
0.46803797085230076,7.721725106451263,10.67253557227154,0.47018198137581224,0.6307441989195216,-0.12233196454253632,0.19390409668154096,0
2.1853261126353196,4.726825096838068,11.470705344086523,0.46783040775368745,0.5007308618610086,0.01901577288963267,0.06316142075560882,0
2.4426061026835755,5.504885186093836,8.507587933645796,0.48003953296641794,0.5957280954895817,0.035517289311207456,0.1250190408896558,2
2.0908222770241687,5.989822300738038,6.955683290499489,0.35045166487974855,0.51509999890082,0.01887520118574357,0.3570855542116659,0
0.8456704025680511,5.170941055885911,5.672852731944907,0.6202823578341692,0.6714144668055294,-0.13464382019412255,0.19198768061451993,0
1.0906740878793657,2.4996249902728707,4.766905422364012,0.4656817610840942,0.7012431872429451,-0.19076585212802366,0.14449685135831794,0
1.0518188137560973,7.031192529570764,8.958449095840127,0.4342969799141138,0.881823877427959,-0.07220806788339885,0.08724546450062015,0
1.4154037383010032,5.762148488759289,9.293394001456603,0.4040771595145464,0.6943553609535675,-0.07156573981164405,0.17843548161777845,0
1.1167006813045235,3.4205598807469713,10.603879850214646,0.4065266418370511,0.7733139414852499,-0.16655768831680925,0.1087795997541448,0
0.639261441413542,4.377903313639369,7.856169667621957,0.5917637171210213,0.8512150434394464,-0.1638360133224311,0.13688205288521899,0
0.5622772871472641,3.420949282873046,5.894989285934042,0.41144321257310384,0.4737722041232222,-0.3161527731905224,0.17009975698132984,0
1.979779390950288,2.5361139399259525,6.19077500833779,0.37131225994775835,0.8389278129714596,-0.005471032444124013,0.3262062124833295,1
0.853846405116326,2.529856072509657,6.075672120569514,0.5454264097787491,0.8054206215326293,-0.2261255058864212,0.18428952383528818,0
1.652544444786988,7.71072214078659,11.306339721294483,0.502308450999054,0.5661087432052698,-0.02948793702559034,0.32272073968547194,1
